no,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
4194,21.5,18.7675,37,440.75,0.002969212,No
4195,21.5,18.79,37,440,0.002972789,No
4196,21.5,18.79,37,439.5,0.002972789,No
4197,21.445,18.815,37,440,0.002966705,No
4198,21.39,18.79,37,439,0.00295273,No
4199,21.39,18.815,43.75,439,0.002956677,No
4200,21.39,18.89,33.5,436.75,0.002968519,No
4201,21.39,18.89,38.33333333,440.3333333,0.002968519,No
4202,21.365,18.89,33.5,440.75,0.002963953,No
4203,21.365,18.89,33.5,443.25,0.002963953,No
4204,21.29,18.89,48,444,0.00295029,No
4205,21.29,18.945,33.5,435.75,0.002958921,No
4206,21.29,19,40.75,436.5,0.002967552,No
4207,21.32333333,19.03333333,48,440.3333333,0.002978895,No
4208,21.29,19.1,48,439,0.002983245,No
4209,21.29,19.1,48,438,0.002983245,No
4210,21.29,19.1,42.33333333,437.6666667,0.002983245,No
4211,21.272,19.16,39.5,439.75,0.002989344,No
4212,21.26,19.16666667,40.75,437.75,0.002988178,No
4213,21.2225,19.2,32.25,439.75,0.002986488,No
4214,21.2,19.2,36.5,437.5,0.002982347,No
4215,21.2,19.2,31,435.6666667,0.002982347,No
4216,21.2,19.2675,37,435.75,0.002992882,No
4217,21.2,19.29,19,443,0.002996394,No
4218,21.2,19.29,31,440.25,0.002996394,No
4219,21.15,19.34,31,439.5,0.002994947,No
4220,21.2,19.39,22,433.5,0.003012003,No
4221,21.1,19.39,19.75,433.5,0.002993478,No
4222,21.1,19.445,26.5,439.5,0.00300201,No
4223,21.125,19.5,19,439,0.00301519,No
4224,21.1,19.5,24,435,0.003010542,No
4225,21.1,19.55,24,437,0.003018299,No
4226,21.075,19.575,24,436,0.003017517,No
4227,21.03333333,19.5,24,438,0.002998177,No
4228,21.075,19.575,24,441.25,0.003017517,No
4229,21.03333333,19.6,24,440.3333333,0.003013627,No
4230,21,19.6,24,438,0.00300743,No
4231,21,19.675,24,436,0.003018994,No
4232,21,19.66,24,440.25,0.003016681,No
4233,21,19.79,24,444,0.003036726,No
4234,21,19.79,12,444,0.003036726,No
4235,20.945,19.79,6,437.2,0.003026424,No
4236,20.89,19.79,6,439.5,0.003016154,No
4237,20.9175,19.84,6,433.5,0.003028956,No
4238,20.89,19.84,6,439.25,0.003023812,No
4239,20.89,19.865,6,443.75,0.00302764,No
4240,20.85666667,19.82333333,6,446,0.003015039,No
4241,20.89,19.945,11.5,437,0.003039893,No
4242,20.865,19.945,13.5,435.75,0.003035198,No
4243,20.89,20,10,438,0.003048317,No
4244,20.85666667,20,9.333333333,441.3333333,0.003042041,No
4245,20.85666667,20,9.333333333,444.3333333,0.003042041,No
4246,20.815,19.9725,7,438.5,0.003030019,No
4247,20.815,20,7,438.75,0.003034212,No
4248,20.79,20,7,441.5,0.003029523,No
4249,20.79,20,10.5,438.75,0.003029523,No
4250,20.79,20,14,437.3333333,0.003029523,No
4251,20.79,20,14,438.75,0.003029523,No
4252,20.79,20.075,10.5,440,0.003040939,No
4253,20.79,20.15,14,440.5,0.003052356,No
4254,20.79,20.15,14,441,0.003052356,No
4255,20.79,20.2,14,439.3333333,0.003059967,No
4256,20.7225,20.245,14,436.75,0.003054033,No
4257,20.7225,20.29,14,435.75,0.003060855,No
4258,20.7225,20.245,14,436.75,0.003054033,No
4259,20.7,20.365,14,437.5,0.003067948,No
4260,20.7,20.39,14,440.75,0.003071733,No
4261,20.7,20.39,14,441,0.003071733,No
4262,20.7,20.5,14,433.75,0.003088387,No
4263,20.7,20.5,14,438,0.003088387,No
4264,20.7,20.525,14,442.75,0.003092172,No
4265,20.66666667,20.49666667,14,441,0.003081515,No
4266,20.7,20.575,14,436.5,0.003099742,No
4267,20.7,20.6,14,435,0.003103527,No
4268,20.7,20.6,4.666666667,441,0.003103527,No
4269,20.7,20.6,0,443,0.003103527,No
4270,20.7,20.65,0,439,0.003111098,No
4271,20.63333333,20.63333333,0,438,0.003095765,No
4272,20.7,20.7,0,436.5,0.003118668,No
4273,20.6,20.63333333,0,437.6666667,0.003089379,No
4274,20.6,20.7,0,438,0.00309941,No
4275,20.7,20.7,0,443,0.003118668,No
4276,20.6,20.7,0,439,0.00309941,No
4277,20.6,20.7,0,439,0.00309941,No
4278,20.6,20.7,0,440,0.00309941,No
4279,20.6,20.745,0,439.5,0.003106182,No
4280,20.6,20.79,0,431.6666667,0.003112953,No
4281,20.6,20.79,0,434.5,0.003112953,No
4282,20.6,20.89,0,437,0.003128002,No
4283,20.6,20.89,0,441.5,0.003128002,No
4284,20.55,20.89,0,431,0.003118323,No
4285,20.6,20.89,0,437,0.003128002,No
4286,20.6,20.96333333,0,433.6666667,0.003139038,No
4287,20.6,21.03333333,0,439.6666667,0.003149573,No
4288,20.6,21.05,0,439.5,0.003152081,No
4289,20.5,21,0,440,0.003125123,No
4290,20.5,21,0,436,0.003125123,No
4291,20.6,21,0,435,0.003144556,No
4292,20.5,21.15,0,440,0.003147558,No
4293,20.5,21.1,0,438,0.003140079,No
4294,20.5,21.1,0,435,0.003140079,No
4295,20.55,21.1,0,435,0.00314983,No
4296,20.5,21.1,0,434,0.003140079,No
4297,20.5,21.2,0,436,0.003155037,No
4298,20.5,21.245,0,439.5,0.003161768,No
4299,20.5,21.26,0,441.3333333,0.003164011,No
4300,20.5,21.245,0,442,0.003161768,No
4301,20.5,21.29,0,435.5,0.003168499,No
4302,20.5,21.29,0,436.5,0.003168499,No
4303,20.5,21.29,0,441.6666667,0.003168499,No
4304,20.5,21.29,0,442,0.003168499,No
4305,20.5,21.39,0,440,0.003183458,No
4306,20.5,21.39,0,437.25,0.003183458,No
4307,20.5,21.39,0,437,0.003183458,No
4308,20.5,21.445,0,435.5,0.003191685,No
4309,20.5,21.39,0,433.5,0.003183458,No
4310,20.5,21.39,0,436,0.003183458,No
4311,20.5,21.39,0,439,0.003183458,No
4312,20.5,21.495,0,438.5,0.003199165,No
4313,20.5,21.55,0,435.5,0.003207393,No
4314,20.46333333,21.56666667,0,438.6666667,0.003202594,No
4315,20.4725,21.625,0,442.5,0.003213128,No
4316,20.5,21.6,0,437.5,0.003214873,No
4317,20.5,21.6,0,435,0.003214873,No
4318,20.39,21.6,0,434,0.003193005,No
4319,20.39,21.6,0,438,0.003193005,No
4320,20.39,21.63333333,0,431,0.003197958,No
4321,20.39,21.7,0,430,0.003207864,No
4322,20.39,21.76,0,436.6666667,0.003216779,No
4323,20.39,21.76,0,439.3333333,0.003216779,No
4324,20.5,21.89,0,437,0.003258262,No
4325,20.39,21.79,0,443.5,0.003221237,No
4326,20.39,21.89,0,435,0.003236097,No
4327,20.39,21.89,0,434,0.003236097,No
4328,20.39,21.89,0,437.6666667,0.003236097,No
4329,20.39,22,0,441.5,0.003252444,No
4330,20.39,22,0,433,0.003252444,No
4331,20.39,22,0,433.3333333,0.003252444,No
4332,20.39,22,0,433,0.003252444,No
4333,20.39,22,0,432,0.003252444,No
4334,20.39,22.1,0,439,0.003267305,No
4335,20.39,22.05,0,441,0.003259875,No
4336,20.39,22.1,0,442.5,0.003267305,No
4337,20.39,22.1,0,444.5,0.003267305,No
4338,20.39,22.1,0,440,0.003267305,No
4339,20.39,22.2,0,433,0.003282168,No
4340,20.39,22.2,0,436,0.003282168,No
4341,20.39,22.2,0,441,0.003282168,No
4342,20.39,22.245,0,433,0.003288856,No
4343,20.35666667,22.29,0,434.3333333,0.00328873,No
4344,20.34,22.29,0,434,0.003285328,No
4345,20.34,22.34,0,437,0.003292736,No
4346,20.29,22.34,0,438.5,0.003282525,No
4347,20.29,22.29,0,439,0.00327514,No
4348,20.39,22.39,0,432,0.003310408,No
4349,20.34,22.445,0,442,0.003308295,No
4350,20.29,22.5,0,439.3333333,0.00330616,No
4351,20.29,22.5,0,432,0.00330616,No
4352,20.29,22.6,0,434,0.003320932,No
4353,20.29,22.6,0,434,0.003320932,No
4354,20.29,22.65,0,435,0.003328319,No
4355,20.29,22.7,0,437,0.003335705,No
4356,20.29,22.7,0,437,0.003335705,No
4357,20.29,22.7,0,437,0.003335705,No
4358,20.29,22.7,0,436,0.003335705,No
4359,20.29,22.745,0,438,0.003342353,No
4360,20.29,22.79,0,428,0.003349002,No
4361,20.29,22.79,0,433,0.003349002,No
4362,20.29,22.79,0,435,0.003349002,No
4363,20.29,22.89,0,439.5,0.003363776,No
4364,20.29,22.89,0,438.5,0.003363776,No
4365,20.29,22.89,0,440,0.003363776,No
4366,20.29,23,0,438,0.003380029,No
4367,20.2,22.89,0,437,0.00334501,No
4368,20.29,23,0,435.5,0.003380029,No
4369,20.245,22.9725,0,436,0.003366537,No
4370,20.26,22.99666667,0,435.25,0.003373241,No
4371,20.2,23,0,432,0.003361172,No
4372,20.245,23.05,0,436,0.003377956,No
4373,20.245,23.05,0,441,0.003377956,No
4374,20.2,23,0,437,0.003361172,No
4375,20.2,23.1,0,438,0.003375865,No
4376,20.2,23.1,0,436,0.003375865,No
4377,20.2,23.23,0,438,0.003394967,No
4378,20.2,23.2,0,435,0.003390559,No
4379,20.2,23.29,0,441,0.003403784,No
4380,20.2,23.29,0,436,0.003403784,No
4381,20.1,23.29,0,434.5,0.003382675,No
4382,20.15,23.29,0,438,0.003393215,No
4383,20.15,23.29,0,439,0.003393215,No
4384,20.2,23.35666667,0,440,0.003413581,No
4385,20.15,23.29,0,441.5,0.003393215,No
4386,20.15,23.34,0,439.5,0.003400539,No
4387,20.2,23.39,0,439,0.003418479,No
4388,20.1,23.34,0,436.5,0.003389976,No
4389,20.2,23.34,0,433,0.003411131,No
4390,20.1,23.39,0,439,0.003397278,No
4391,20.2,23.46333333,0,439.3333333,0.003429256,No
4392,20.2,23.445,0,435,0.003426562,No
4393,20.15,23.55,0,438.5,0.003431304,No
4394,20.15,23.5,0,441,0.003423979,No
4395,20.15,23.6,0,441,0.00343863,No
4396,20.15,23.65,0,442,0.003445955,No
4397,20.15,23.65,0,440,0.003445955,No
4398,20.15,23.6,0,440,0.00343863,No
4399,20.2,23.745,0,444,0.003470652,No
4400,20.2,23.7,0,443,0.003464038,No
4401,20.15,23.7,0,441.5,0.003453281,No
4402,20.2,23.7,0,440.5,0.003464038,No
4403,20.15,23.895,0,440,0.003481853,No
4404,20.15,24,0,442,0.003497239,No
4405,20.1,24.05,0,434.5,0.003493678,No
4406,20.13333333,24.03333333,0,437.6666667,0.003498494,No
4407,20.1,24.06666667,0,441.6666667,0.003496113,No
4408,20.1,24,0,436,0.003486374,No
4409,20.1,24.15,0,440,0.003508287,No
4410,20.1,24.1,0,445,0.003500982,No
4411,20.1,24.1,0,441,0.003500982,No
4412,20.1,24.2,0,443,0.003515591,No
4413,20.1,24.1,0,438.5,0.003500982,No
4414,20.2,24.1,0,439,0.003522834,No
4415,20.1,24,0,444,0.003486374,No
4416,20.1,24.05,0,438.5,0.003493678,No
4417,20.1,24.2,0,439,0.003515591,No
4418,20.1,24.15,0,437,0.003508287,No
4419,20.1,24.2,0,435.3333333,0.003515591,No
4420,20.1,24.2,0,440,0.003515591,No
4421,20.1,24.2,0,435,0.003515591,No
4422,20.05,24.2,0,440,0.003504665,No
4423,20.1,24.245,0,439.5,0.003522166,No
4424,20.1,24.245,0,445,0.003522166,No
4425,20.05,24.245,0,442,0.003511219,No
4426,20.06666667,24.29,0,441,0.003521425,No
4427,20,24.32333333,0,441.5,0.003511674,No
4428,20.1,24.39,0,440,0.00354335,No
4429,20.06666667,24.46333333,0,439.3333333,0.003546697,No
4430,20.1,24.5,0,446,0.003559423,No
4431,20,24.445,0,445,0.00352934,No
4432,20,24.5,0,444,0.003537326,No
4433,20.1,24.6,0,445,0.003574034,No
4434,20,24.5,0,443.5,0.003537326,No
4435,20,24.5,0,444,0.003537326,No
4436,20.1,24.7,0,443,0.003588647,No
4437,20,24.6,0,443,0.003551846,No
4438,20,24.7,0,443,0.003566367,No
4439,20,24.7,0,442,0.003566367,No
4440,20,24.7,0,447,0.003566367,No
4441,20,24.745,0,441.5,0.003572902,No
4442,20,24.79,0,441.6666667,0.003579437,No
4443,20,24.89,0,434,0.003593959,No
4444,20,24.89,0,439,0.003593959,No
4445,20,24.89,0,440,0.003593959,No
4446,20,24.945,0,439,0.003601947,No
4447,20,25,0,437,0.003609935,No
4448,20,25,0,442,0.003609935,No
4449,20,25.06666667,0,446.3333333,0.003619617,No
4450,20,25.025,0,442,0.003613566,No
4451,20,25.1,0,440.5,0.003624459,No
4452,20,25.05,0,441,0.003617197,No
4453,20,25,0,443,0.003609935,No
4454,20,25,0,441.6666667,0.003609935,No
4455,20,25,0,438.5,0.003609935,No
4456,20,25,0,443,0.003609935,No
4457,20.025,25.025,0,440.5,0.003619198,No
4458,20.025,25.05,0,441.25,0.003622835,No
4459,20.05,25.1,0,443.5,0.003635765,No
4460,20,25,0,445.5,0.003609935,No
4461,20,25.1,0,447,0.003624459,No
4462,20,25.1,0,445,0.003624459,No
4463,20,25.06666667,0,443,0.003619617,No
4464,20.1,25.2,0,444,0.003661719,No
4465,20,25.13333333,0,445.3333333,0.0036293,No
4466,20.05,25.15,0,443,0.00364305,No
4467,20,25.2,0,440.5,0.003638983,No
4468,20,25.2,0,440.5,0.003638983,No
4469,20,25.2,0,439,0.003638983,No
4470,20.03333333,25.23,0,447,0.003650915,No
4471,20,25.2,0,447,0.003638983,No
4472,20,25.29,0,442,0.003652056,No
4473,20,25.2675,0,439,0.003648788,No
4474,20,25.29,0,440,0.003652056,No
4475,20,25.34,0,440,0.003659319,No
4476,20.03333333,25.35666667,0,442,0.003669352,No
4477,20,25.34,0,440,0.003659319,No
4478,20,25.39,0,439.5,0.003666582,No
4479,20,25.445,0,439.5,0.003674571,No
4480,20,25.5,0,440,0.003682561,No
4481,20,25.55,0,441,0.003689825,No
4482,20,25.6,0,443,0.003697088,No
4483,20,25.65,0,442,0.003704352,No
4484,20,25.7,0,445,0.003711616,No
4485,20,25.65,0,441,0.003704352,No
4486,20,25.7,0,439.5,0.003711616,No
4487,19.945,25.745,0,440,0.00370543,No
4488,20,25.84,0,434,0.003731957,No
4489,20,25.89,0,440,0.003739221,No
4490,20,25.89,0,443,0.003739221,No
4491,19.945,25.89,0,442.5,0.003726425,No
4492,19.89,25.89,0,441,0.003713667,No
4493,19.945,25.89,0,443,0.003726425,No
4494,19.92666667,25.96333333,0,444.3333333,0.003732774,No
4495,19.92666667,26,0,446.3333333,0.003738077,No
4496,19.89,26.1,0,436,0.003743971,No
4497,19.89,26.1,0,438.5,0.003743971,No
4498,20,26.1,0,436,0.003769735,No
4499,19.89,26.1,0,443,0.003743971,No
4500,19.89,26.1,0,445.5,0.003743971,No
4501,19.89,26.1,0,445.5,0.003743971,No
4502,19.89,26.2,0,441.3333333,0.003758402,No
4503,19.89,26.2,0,440,0.003758402,No
4504,19.89,26.245,0,438.5,0.003764896,No
4505,19.89,26.245,0,443.5,0.003764896,No
4506,19.89,26.2,0,441,0.003758402,No
4507,19.89,26.29,0,439,0.003771391,No
4508,19.89,26.29,0,440.5,0.003771391,No
4509,19.89,26.29,0,444,0.003771391,No
4510,19.89,26.29,0,439,0.003771391,No
4511,19.89,26.29,0,438,0.003771391,No
4512,19.89,26.29,0,438,0.003771391,No
4513,19.89,26.39,0,440,0.003785823,No
4514,19.89,26.39,0,443,0.003785823,No
4515,19.79,26.39,0,435,0.003762275,No
4516,19.89,26.6,0,439,0.003816134,No
4517,19.89,26.6,0,438,0.003816134,No
4518,19.82333333,26.6,0,440.3333333,0.003800294,No
4519,19.79,26.5,0,438,0.003778052,No
4520,19.82333333,26.6,0,440.6666667,0.003800294,No
4521,19.89,26.6,0,435.3333333,0.003816134,No
4522,19.84,26.6,0,437,0.003804249,No
4523,19.89,26.6,0,438,0.003816134,No
4524,19.89,26.6,0,441,0.003816134,No
4525,19.89,26.55,0,442,0.003808917,No
4526,19.89,26.6,0,441.5,0.003816134,No
4527,19.89,26.6,0,440.5,0.003816134,No
4528,19.89,26.6,0,443.6666667,0.003816134,No
4529,19.89,26.7,0,441,0.003830569,No
4530,19.89,26.79,0,440,0.003843561,No
4531,19.89,26.84,0,429.5,0.003850779,No
4532,19.89,26.7,0,433,0.003830569,No
4533,19.89,26.675,0,443,0.00382696,No
4534,19.89,26.7,0,438.75,0.003830569,No
4535,19.89,26.7,0,441,0.003830569,No
4536,19.89,26.79,0,443,0.003843561,No
4537,19.89,26.7,0,438.6666667,0.003830569,No
4538,19.89,26.79,0,437,0.003843561,No
4539,19.89,26.79,0,438,0.003843561,No
4540,19.89,26.79,0,437.5,0.003843561,No
4541,19.89,26.84,0,445,0.003850779,No
4542,19.89,26.89,0,443,0.003857997,No
4543,19.89,26.89333333,0,440.6666667,0.003858478,No
4544,19.89,26.945,0,441.5,0.003865937,No
4545,19.89,27,0,442.5,0.003873877,No
4546,19.89,27,0,440.5,0.003873877,No
4547,19.89,27.1,0,438,0.003888314,No
4548,19.89,27.1,0,438,0.003888314,No
4549,19.89,27.1,0,438.5,0.003888314,No
4550,19.79,27.1,0,441,0.003864124,No
4551,19.89,27.2,0,444,0.003902753,No
4552,19.89,27.245,0,441.5,0.00390925,No
4553,19.89,27.29,0,438,0.003915747,No
4554,19.89,27.29,0,441,0.003915747,No
4555,19.79,27.2,0,440.5,0.003878472,No
4556,19.79,27.23,0,443,0.003882776,No
4557,19.79,27.29,0,442,0.003891385,No
4558,19.79,27.29,0,446,0.003891385,No
4559,19.79,27.29,0,444,0.003891385,No
4560,19.79,27.29,0,438,0.003891385,No
4561,19.79,27.29,0,438,0.003891385,No
4562,19.79,27.29,0,437,0.003891385,No
4563,19.79,27.35666667,0,437,0.003900951,No
4564,19.79,27.39,0,443.5,0.003905734,No
4565,19.79,27.5,0,444,0.003921519,No
4566,19.79,27.39,0,442,0.003905734,No
4567,19.79,27.5,0,440,0.003921519,No
4568,19.79,27.5,0,441,0.003921519,No
4569,19.79,27.5,0,443.6666667,0.003921519,No
4570,19.79,27.5,0,438.3333333,0.003921519,No
4571,19.79,27.5,0,444,0.003921519,No
4572,19.79,27.5,0,444.5,0.003921519,No
4573,19.79,27.6,0,440,0.003935869,No
4574,19.79,27.65,0,441,0.003943044,No
4575,19.79,27.7,0,436.5,0.00395022,No
4576,19.745,27.7,0,435,0.003939135,No
4577,19.79,27.7,0,442,0.00395022,No
4578,19.79,27.7,0,443,0.00395022,No
4579,19.79,27.79,0,441,0.003963136,No
4580,19.7,27.79,0,439,0.00394092,No
4581,19.7,27.84,0,437,0.003948056,No
4582,19.7,27.89,0,440,0.003955192,No
4583,19.73,27.96333333,0,439,0.003973097,No
4584,19.79,28,0,438,0.003993277,No
4585,19.7,27.945,0,438,0.003963041,No
4586,19.745,27.945,0,443,0.003974198,No
4587,19.79,27.79,0,439,0.003963136,No
4588,19.745,27.79,0,441,0.003952015,No
4589,19.79,27.79,0,437.5,0.003963136,No
4590,19.79,27.79,0,439.5,0.003963136,No
4591,19.79,27.79,0,435.5,0.003963136,No
4592,19.79,27.79,0,438,0.003963136,No
4593,19.79,27.79,0,437,0.003963136,No
4594,19.79,27.79,0,434.6666667,0.003963136,No
4595,19.79,27.79,0,439,0.003963136,No
4596,19.79,27.79,0,438,0.003963136,No
4597,19.79,27.84,0,441.5,0.003970312,No
4598,19.79,27.79,0,439.5,0.003963136,No
4599,19.79,27.945,0,436,0.003985383,No
4600,19.79,28.05,0,433.5,0.004000454,No
4601,19.79,28.05,0,433,0.004000454,No
4602,19.79,28.15,0,433.5,0.004014807,No
4603,19.79,28.03333333,0,431.6666667,0.003998061,No
4604,19.79,28.1,0,431.5,0.00400763,No
4605,19.79,28.2,0,430.5,0.004021985,No
4606,19.76,28.23,0,435,0.004018754,No
4607,19.7,28.29,0,438,0.004012283,No
4608,19.745,28.34,0,439.5,0.004030737,No
4609,19.7,28.39,0,440.5,0.004026558,No
4610,19.7,28.39,0,435.5,0.004026558,No
4611,19.7,28.39,0,435.5,0.004026558,No
4612,19.7,28.445,0,438.5,0.004034409,No
4613,19.7,28.5,0,437,0.00404226,No
4614,19.7,28.5,0,430.5,0.00404226,No
4615,19.7,28.5,0,433.5,0.00404226,No
4616,19.7,28.445,0,437.5,0.004034409,No
4617,19.7,28.5,0,436.5,0.00404226,No
4618,19.7,28.5,0,439,0.00404226,No
4619,19.7,28.5,0,437,0.00404226,No
4620,19.7,28.5,0,440.5,0.00404226,No
4621,19.7,28.53333333,0,441.3333333,0.004047019,No
4622,19.7,28.56666667,0,439.6666667,0.004051777,No
4623,19.7,28.6,0,440,0.004056536,No
4624,19.65,28.6,0,439.5,0.004043878,No
4625,19.7,28.65,0,436,0.004063674,No
4626,19.65,28.65,0,438.5,0.004050994,No
4627,19.65,28.65,0,440.5,0.004050994,No
4628,19.7,28.7,0,437.5,0.004070813,No
4629,19.6,28.6,0,435,0.004031255,No
4630,19.7,28.7,0,435.5,0.004070813,No
4631,19.7,28.7,0,440,0.004070813,No
4632,19.6,28.6,0,438,0.004031255,No
4633,19.66666667,28.73,0,439.6666667,0.004066614,No
4634,19.65,28.745,0,441,0.004064514,No
4635,19.65,28.79,0,438,0.004070919,No
4636,19.7,28.945,0,440,0.004105793,No
4637,19.7,28.945,0,441.5,0.004105793,No
4638,19.6,28.89,0,439,0.004072399,No
4639,19.6,28.84,0,435,0.004065305,No
4640,19.65,28.945,0,437,0.00409298,No
4641,19.65,28.945,0,438.5,0.00409298,No
4642,19.6,28.89,0,439,0.004072399,No
4643,19.7,29,0,441,0.004113646,No
4644,19.65,28.945,0,441,0.00409298,No
4645,19.6,28.89,0,444.5,0.004072399,No
4646,19.65,28.945,0,443.5,0.00409298,No
4647,19.7,29.05,0,437.5,0.004120786,No
4648,19.7,29,0,438.5,0.004113646,No
4649,19.6,28.89,0,433.5,0.004072399,No
4650,19.7,29,0,432,0.004113646,No
4651,19.7,28.89,0,433,0.00409794,No
4652,19.66666667,28.85666667,0,433,0.004084661,No
4653,19.7,28.89,0,439,0.00409794,No
4654,19.7,29,0,440,0.004113646,No
4655,19.65,28.89,0,439,0.004085152,No
4656,19.7,28.945,0,437.5,0.004105793,No
4657,19.7,29.05,0,438,0.004120786,No
4658,19.65,28.945,0,441,0.00409298,No
4659,19.7,29.05,0,438.5,0.004120786,No
4660,19.7,29.05,0,437.5,0.004120786,No
4661,19.7,29.05,0,444,0.004120786,No
4662,19.7,29.1,0,439,0.004127925,No
4663,19.7,29.1,0,438,0.004127925,No
4664,19.66666667,29.1,0,439.6666667,0.004119333,No
4665,19.7,29,0,438,0.004113646,No
4666,19.7,29,0,438,0.004113646,No
4667,19.7,29.05,0,438.5,0.004120786,No
4668,19.7,29,0,438,0.004113646,No
4669,19.7,29.16666667,0,439.6666667,0.004137445,No
4670,19.7,29.1,0,436,0.004127925,No
4671,19.6,29.1,0,438,0.004102197,No
4672,19.66666667,29.1,0,440.6666667,0.004119333,No
4673,19.7,29.1,0,440,0.004127925,No
4674,19.65,29.2,0,435,0.004129278,No
4675,19.65,29.245,0,438,0.004135684,No
4676,19.65,29.245,0,439.5,0.004135684,No
4677,19.65,29.29,0,432.5,0.00414209,No
4678,19.65,29.34,0,433,0.004149208,No
4679,19.6,29.29,0,432,0.004129159,No
4680,19.6,29.29,0,437,0.004129159,No
4681,19.65,29.34,0,435,0.004149208,No
4682,19.6,29.29,0,438,0.004129159,No
4683,19.7,29.39,0,438,0.004169338,No
4684,19.6,29.29,0,439.3333333,0.004129159,No
4685,19.63333333,29.35666667,0,436.6666667,0.004147256,No
4686,19.6,29.39,0,432,0.00414335,No
4687,19.6,29.39,0,438,0.00414335,No
4688,19.6,29.39,0,440.6666667,0.00414335,No
4689,19.6,29.39,0,438,0.00414335,No
4690,19.6,29.39,0,438.5,0.00414335,No
4691,19.6,29.46333333,0,438.6666667,0.004153757,No
4692,19.6,29.5,0,437.5,0.004158961,No
4693,19.6,29.445,0,437,0.004151156,No
4694,19.6,29.5,0,440,0.004158961,No
4695,19.55,29.5,0,441,0.004145972,No
4696,19.6,29.5,0,438,0.004158961,No
4697,19.6,29.5,0,439,0.004158961,No
4698,19.6,29.5,0,440.5,0.004158961,No
4699,19.6,29.6,0,439.5,0.004173154,No
4700,19.5,29.65,0,440,0.004154174,No
4701,19.55,29.65,0,442,0.004167194,No
4702,19.55,29.7,0,441.5,0.004174269,No
4703,19.5,29.7,0,441.6666667,0.004161226,No
4704,19.55,29.7,0,440,0.004174269,No
4705,19.525,29.675,0,437.25,0.004164211,No
4706,19.6,29.7,0,435,0.004187347,No
4707,19.6,29.6,0,443,0.004173154,No
4708,19.6,29.55,0,437,0.004166058,No
4709,19.6,29.63333333,0,436.6666667,0.004177885,No
4710,19.6,29.5,0,436,0.004158961,No
4711,19.6,29.5,0,437,0.004158961,No
4712,19.6,29.5,0,438,0.004158961,No
4713,19.6,29.5,0,439.5,0.004158961,No
4714,19.6,29.5,0,440,0.004158961,No
4715,19.6,29.5,0,440,0.004158961,No
4716,19.6,29.55,0,442,0.004166058,No
4717,19.6,29.5,0,439.5,0.004158961,No
4718,19.6,29.6,0,434.3333333,0.004173154,No
4719,19.6,29.55,0,435.5,0.004166058,No
4720,19.6,29.7,0,437,0.004187347,No
4721,19.6,29.66666667,0,437.6666667,0.004182616,No
4722,19.6,29.65,0,440.5,0.004180251,No
4723,19.6,29.7,0,439.5,0.004187347,No
4724,19.6,29.79,0,440,0.004200122,No
4725,19.6,29.79,0,436.5,0.004200122,No
4726,19.6,29.79,0,435.5,0.004200122,No
4727,19.6,29.79,0,434,0.004200122,No
4728,19.6,29.79,0,430,0.004200122,No
4729,19.6,29.84,0,433.5,0.004207219,No
4730,19.6,29.89,0,435.5,0.004214317,No
4731,19.6,29.89,0,439,0.004214317,No
4732,19.6,29.89,0,435,0.004214317,No
4733,19.6,29.89,0,440,0.004214317,No
4734,19.6,29.89,0,443,0.004214317,No
4735,19.55,29.89,0,439,0.004201153,No
4736,19.6,29.92666667,0,437.5,0.004219522,No
4737,19.55,29.945,0,439.6666667,0.004208936,No
4738,19.6,29.89,0,446,0.004214317,No
4739,19.55,29.89,0,441,0.004201153,No
4740,19.55,29.89,0,442,0.004201153,No
4741,19.55,29.945,0,442,0.004208936,No
4742,19.5,30,0,439.5,0.004203543,No
4743,19.6,30,0,437,0.004229932,No
4744,19.5,30.03333333,0,436.6666667,0.004208245,No
4745,19.5,30,0,435,0.004203543,No
4746,19.5,30,0,434,0.004203543,No
4747,19.55,30,0,436,0.004216719,No
4748,19.55,30,0,438.5,0.004216719,No
4749,19.5,30,0,437,0.004203543,No
4750,19.5,30.1,0,435.5,0.00421765,No
4751,19.5,30.06666667,0,437,0.004212947,No
4752,19.5,30.1,0,438.5,0.00421765,No
4753,19.5,30.1,0,436.6666667,0.00421765,No
4754,19.5,30.1,0,436.5,0.00421765,No
4755,19.5,30.1,0,438,0.00421765,No
4756,19.5,30.1,0,436,0.00421765,No
4757,19.5,30.1,0,431,0.00421765,No
4758,19.5,30.13333333,0,433,0.004222352,No
4759,19.5,30.1,0,436,0.00421765,No
4760,19.6,30.2,0,438,0.004258324,No
4761,19.5,30.2,0,436.5,0.004231757,No
4762,19.5,30.2,0,439,0.004231757,No
4763,19.5,30.2,0,438,0.004231757,No
4764,19.5,30.2,0,436.5,0.004231757,No
4765,19.5,30.2675,0,436.5,0.00424128,No
4766,19.5,30.29,0,441.5,0.004244454,No
4767,19.5,30.29,0,442.5,0.004244454,No
4768,19.5,30.29,0,440.5,0.004244454,No
4769,19.5,30.29,0,444.6666667,0.004244454,No
4770,19.5,30.29,0,439,0.004244454,No
4771,19.5,30.245,0,437,0.004238106,No
4772,19.5,30.2,0,438,0.004231757,No
4773,19.55,30.15,0,438.5,0.004237946,No
4774,19.5,30.1,0,434,0.00421765,No
4775,19.5,30.1,0,433.5,0.00421765,No
